   200
  1000  1000
     1   160    69
     2    94    72
     3   112   151
     4    98   139
     5   134    70
     6    55   176
     7   194   143
     8   183   151
     9   157   136
    10   149    80
    11    91   167
    12   118   180
    13   112   102
    14   158   116
    15    87   157
    16    85    57
    17    83   149
    18    66    68
    19    66    95
    20   167   116
    21    53    62
    22    56    68
    23   110   166
    24   198   141
    25    54   124
    26    61   151
    27    53   153
    28    62   114
    29   172    69
    30    66    99
    31    78   188
    32   141    70
    33    88   128
    34   103   196
    35   118   156
    36   119    92
    37   136   137
    38   105   175
    39   158   139
    40   179   162
    41   100   128
    42    56   120
    43    80   121
    44   104   165
    45   113   185
    46   140   164
    47   117   135
    48   179   183
    49    58   140
    50   139   190
    51   103   115
    52   136    50
    53   169   178
    54   187   131
    55    72   194
    56    58    99
    57   128    81
    58   167   121
    59   106   105
    60    79   114
    61   120   133
    62   162   194
    63   189    81
    64    83    78
    65    78    67
    66   157   132
    67    54   107
    68   152   174
    69   134   117
    70   184    69
    71    84    64
    72   120   185
    73   172   116
    74   176   189
    75   114   187
    76   170    96
    77   126    97
    78   117   123
    79   176   160
    80    85    88
    81   129   143
    82   191   157
    83    53   164
    84   150    96
    85    64    88
    86   180   173
    87   179   134
    88    97   104
    89   165   116
    90    67   105
    91   138    52
    92   159   143
    93   114   159
    94   188    85
    95   162   103
    96   170   148
    97    96    51
    98   173   148
    99    85    70
   100   164   101
   101   194   126
   102   158    76
   103    90    85
   104    73   187
   105    90   165
   106   175   153
   107   110   183
   108   180   189
   109   118   154
   110   157   112
   111   130   146
   112    71    89
   113    62   125
   114    88   187
   115   182   108
   116   126    72
   117    55   162
   118   152    61
   119   199   102
   120   181    70
   121   130    97
   122   131    67
   123   165    62
   124   118    67
   125    71   115
   126   158   138
   127   114   121
   128   170    96
   129   160   148
   130   119   108
   131   128   162
   132   171    91
   133   132   180
   134    94   161
   135   191   118
   136   155   185
   137    69    94
   138    69    79
   139   186   124
   140    54   111
   141   106   124
   142    76   146
   143   196    61
   144   151   102
   145   124   103
   146   198    95
   147    56   164
   148   182   143
   149    58    63
   150   119   160
   151    98   116
   152    77   115
   153   191    90
   154   173   174
   155   105   101
   156   122   103
   157   106   165
   158   142   170
   159    61    51
   160   199    90
   161   187   173
   162   159    81
   163   150    99
   164    91   110
   165   116   196
   166   110   192
   167   154   130
   168    82    95
   169    78    68
   170    75    84
   171    57    77
   172    55   178
   173   155   122
   174   190   143
   175   192    72
   176    94    94
   177   182   142
   178   186   200
   179   192   150
   180   182    76
   181   190   111
   182   149   139
   183   192    93
   184    52   106
   185   114    62
   186    60   194
   187    74   185
   188    88    69
   189    87    78
   190   103   197
   191    71   159
   192   123   197
   193   142   144
   194    62   183
   195   167    99
   196   189   174
   197    63   141
   198    70    85
   199    96   138
   200    72   183
