   100
   150   150
     1    88    22
     2    79    32
     3    43    68
     4    53    63
     5    45    70
     6    65    46
     7    23    95
     8    97    19
     9    91    25
    10    77    38
    11    73    39
    12    42    75
    13    56    62
    14    53    60
    15    77    37
    16    40    77
    17    38    72
    18    38    78
    19    28    83
    20    28    85
    21    82    32
    22    21    89
    23    23    88
    24    52    65
    25    99    17
    26    22    92
    27    26    90
    28    21    95
    29    26    88
    30    85    26
    31    28    85
    32    35    84
    33    68    43
    34    40    75
    35    48    71
    36    57    60
    37    57    55
    38    66    49
    39    49    69
    40    78    37
    41    89    28
    42    47    68
    43    23    91
    44    36    78
    45    49    68
    46    54    64
    47    68    49
    48    56    59
    49    89    29
    50    24    91
    51    67    52
    52    48    66
    53    66    44
    54    83    35
    55    93    22
    56    32    87
    57    24    89
    58    62    50
    59    82    32
    60    50    63
    61    36    78
    62    57    58
    63    80    39
    64    94    18
    65    37    74
    66    35    76
    67    77    38
    68    22    91
    69    74    44
    70    65    49
    71    91    20
    72    38    72
    73    57    62
    74    85    29
    75    87    32
    76    54    65
    77    84    29
    78    61    52
    79    56    58
    80    87    30
    81    39    73
    82    62    54
    83    95    22
    84    22    95
    85    73    40
    86    28    84
    87    89    29
    88    89    26
    89    45    68
    90    81    33
    91    29    84
    92    67    43
    93    78    38
    94    54    63
    95    93    19
    96    80    33
    97    84    32
    98    45    65
    99    86    30
   100    38    73
