    50
   150   150
     1    37    27
     2    77    88
     3    24    79
     4    30    43
     5    32    53
     6    74    45
     7    67    65
     8    30    23
     9    87    97
    10    69    91
    11    74    77
    12    66    73
    13    36    42
    14    82    56
    15    89    53
    16    47    77
    17    55    40
    18    77    38
    19    24    38
    20    73    28
    21    29    28
    22    44    82
    23    55    21
    24    27    23
    25    30    52
    26    82    99
    27    68    22
    28    60    26
    29    74    21
    30    75    26
    31    54    85
    32    30    28
    33    46    35
    34    94    68
    35    31    40
    36    62    48
    37    98    57
    38    76    57
    39    42    66
    40    66    49
    41    87    78
    42    67    89
    43    80    47
    44    62    23
    45    57    36
    46    58    49
    47    81    54
    48    92    68
    49    81    56
    50    66    89
