   100
  1000  1000
     1   165   125
     2   315   355
     3   117   321
     4   137   188
     5   143   224
     6   301   195
     7   278   269
     8   139   110
     9   353   388
    10   285   367
    11   303   314
    12   272   297
    13   160   182
    14   334   236
    15   359   225
    16   203   315
    17   232   175
    18   313   169
    19   113   166
    20   298   131
    21   135   132
    22   191   334
    23   232   105
    24   125   111
    25   136   220
    26   333   396
    27   281   109
    28   249   123
    29   301   105
    30   306   123
    31   229   343
    32   137   132
    33   198   156
    34   377   281
    35   141   176
    36   257   205
    37   392   237
    38   312   237
    39   184   273
    40   274   210
    41   350   316
    42   278   357
    43   325   201
    44   256   112
    45   240   160
    46   242   209
    47   330   226
    48   369   279
    49   327   234
    50   271   358
    51   366   117
    52   280   277
    53   379   207
    54   230   271
    55   100   338
    56   355   373
    57   262   144
    58   388   116
    59   199   257
    60   162   333
    61   243   212
    62   210   158
    63   228   240
    64   266   325
    65   388   377
    66   163   165
    67   156   155
    68   134   314
    69   265   107
    70   213   303
    71   348   268
    72   234   367
    73   139   169
    74   129   239
    75   371   344
    76   231   352
    77   377   228
    78   375   339
    79   191   252
    80   193   234
    81   247   351
    82   319   171
    83   177   258
    84   286   381
    85   314   106
    86   328   300
    87   193   128
    88   177   359
    89   346   359
    90   267   193
    91   207   330
    92   232   135
    93   209   275
    94   105   318
    95   286   229
    96   318   375
    97   170   323
    98   207   340
    99   295   192
   100   103   346
