   100
   150   150
     1    27    77
     2    88    24
     3    79    30
     4    43    32
     5    53    74
     6    45    67
     7    65    30
     8    23    87
     9    97    69
    10    91    74
    11    77    66
    12    73    36
    13    42    82
    14    56    89
    15    53    47
    16    77    55
    17    40    77
    18    38    24
    19    38    73
    20    28    29
    21    28    44
    22    82    55
    23    21    27
    24    23    30
    25    52    82
    26    99    68
    27    22    60
    28    26    74
    29    21    75
    30    26    54
    31    85    30
    32    28    46
    33    35    94
    34    68    31
    35    40    62
    36    48    98
    37    57    76
    38    57    42
    39    66    66
    40    49    87
    41    78    67
    42    89    80
    43    47    62
    44    23    57
    45    36    58
    46    49    81
    47    54    92
    48    68    81
    49    56    66
    50    89    91
    51    24    68
    52    67    94
    53    48    55
    54    66    20
    55    83    88
    56    93    63
    57    32    97
    58    24    46
    59    62    36
    60    82    58
    61    50    49
    62    36    54
    63    57    64
    64    80    97
    65    94    37
    66    37    35
    67    35    29
    68    77    64
    69    22    50
    70    74    86
    71    65    56
    72    91    30
    73    38    28
    74    57    92
    75    85    55
    76    87    94
    77    54    93
    78    84    44
    79    61    45
    80    56    59
    81    87    78
    82    39    40
    83    62    70
    84    95    77
    85    22    81
    86    73    45
    87    28    41
    88    89    86
    89    89    65
    90    45    49
    91    81    55
    92    29    49
    93    67    21
    94    78    69
    95    54    78
    96    93    39
    97    80    48
    98    84    72
    99    45    21
   100    86    72
