   100
  1000  1000
     1   688   666
     2   437    71
     3   471   372
     4   344   790
     5   945   881
     6   499   535
     7   558   972
     8    14   750
     9    86   756
    10   331   213
    11   638   677
    12   231    36
    13   662   512
    14   822   662
    15   933   374
    16   551   869
    17   565   705
    18   196   770
    19   999   286
    20   865   807
    21    16   225
    22     6   759
    23   724   967
    24   394   738
    25   570   292
    26   142   187
    27   330   309
    28   692   883
    29   117   463
    30   825   938
    31   374   532
    32   650   798
    33   878   627
    34   613   240
    35   743   192
    36   490   373
    37   411     6
    38   393   644
    39   660   178
    40   767   829
    41   602   155
    42   389    41
    43   681   712
    44   370   723
    45   675   962
    46   154   653
    47   695   350
    48   520   942
    49   185   652
    50   579    36
    51   923   980
    52   774   709
    53    22   778
    54   885    77
    55   922   825
    56    22   580
    57   405   231
    58   628   999
    59   580   441
    60   483   444
    61   892   232
    62   697   360
    63   120   715
    64   715   523
    65   373   336
    66   315    46
    67    97   871
    68   607   372
    69    69   433
    70    37   280
    71   399   465
    72   380   879
    73   534   745
    74   750   617
    75   250   385
    76   590   270
    77   658   827
    78   678   947
    79   205   851
    80   126    96
    81   665   569
    82   377   493
    83   152   423
    84   210   249
    85   109   192
    86   735   808
    87   313   986
    88   398   949
    89   877   252
    90   974   783
    91   246   765
    92   578   753
    93   195   637
    94   651   639
    95   836   314
    96   973   551
    97   616   572
    98   654   932
    99   310   522
   100   139   562
