    25
  1000  1000
     1   195   278
     2   269   139
     3   110   353
     4   388   285
     5   367   303
     6   314   272
     7   297   160
     8   182   334
     9   236   359
    10   225   203
    11   315   232
    12   175   313
    13   169   113
    14   166   298
    15   131   135
    16   132   191
    17   334   232
    18   105   125
    19   111   136
    20   220   333
    21   396   281
    22   109   249
    23   123   301
    24   105   306
    25   123   229
