    25
  1000  1000
     1    31    79
     2    89    29
     3    80    34
     4    47    36
     5    56    75
     6    49    69
     7    67    35
     8    28    88
     9    97    71
    10    92    76
    11    79    68
    12    74    40
    13    46    83
    14    59    90
    15    56    51
    16    79    58
    17    44    78
    18    42    28
    19    41    75
    20    33    34
    21    33    48
    22    84    58
    23    26    31
    24    28    34
    25    55    83
