    25
  1000  1000
     1    29    80
     2    34    47
     3    36    56
     4    75    49
     5    69    67
     6    35    28
     7    88    97
     8    71    92
     9    76    79
    10    68    74
    11    40    46
    12    83    59
    13    90    56
    14    51    79
    15    58    44
    16    78    42
    17    28    41
    18    75    33
    19    34    33
    20    48    84
    21    58    26
    22    31    28
    23    34    55
    24    83    99
    25    70    27
