    50
  1000  1000
     1    94    72
     2   112   151
     3    98   139
     4   134    70
     5    55   176
     6   194   143
     7   183   151
     8   157   136
     9   149    80
    10    91   167
    11   118   180
    12   112   102
    13   158   116
    14    87   157
    15    85    57
    16    83   149
    17    66    68
    18    66    95
    19   167   116
    20    53    62
    21    56    68
    22   110   166
    23   198   141
    24    54   124
    25    61   151
    26    53   153
    27    62   114
    28   172    69
    29    66    99
    30    78   188
    31   141    70
    32    88   128
    33   103   196
    34   118   156
    35   119    92
    36   136   137
    37   105   175
    38   158   139
    39   179   162
    40   100   128
    41    56   120
    42    80   121
    43   104   165
    44   113   185
    45   140   164
    46   117   135
    47   179   183
    48    58   140
    49   139   190
    50   103   115
