   100
  1000  1000
     1   376   287
     2   448   602
     3   391   555
     4   537   279
     5   221   706
     6   775   571
     7   733   606
     8   629   545
     9   595   321
    10   365   668
    11   472   718
    12   449   406
    13   631   465
    14   349   627
    15   339   226
    16   332   597
    17   262   271
    18   263   382
    19   668   464
    20   210   249
    21   223   272
    22   439   666
    23   793   563
    24   217   497
    25   245   603
    26   211   612
    27   247   458
    28   686   275
    29   264   395
    30   311   753
    31   563   282
    32   351   514
    33   411   783
    34   474   623
    35   474   367
    36   545   549
    37   420   700
    38   632   556
    39   715   649
    40   401   512
    41   225   480
    42   319   484
    43   417   659
    44   453   738
    45   559   655
    46   468   541
    47   715   732
    48   233   560
    49   555   758
    50   413   461
    51   543   200
    52   676   710
    53   746   524
    54   287   776
    55   232   397
    56   514   323
    57   667   486
    58   423   419
    59   317   457
    60   481   531
    61   649   776
    62   755   325
    63   330   312
    64   310   268
    65   627   529
    66   215   427
    67   606   695
    68   535   468
    69   734   277
    70   338   257
    71   478   741
    72   689   463
    73   704   754
    74   456   750
    75   678   383
    76   505   386
    77   469   494
    78   703   638
    79   341   353
    80   516   572
    81   762   628
    82   212   655
    83   599   386
    84   257   354
    85   718   692
    86   717   535
    87   386   414
    88   660   464
    89   270   418
    90   551   209
    91   636   571
    92   458   637
    93   750   340
    94   647   413
    95   681   591
    96   385   205
    97   693   590
    98   338   279
    99   654   405
   100   774   502
