    25
   150   150
     1    30    82
     2    32    82
     3    74    39
     4    67    48
     5    30    80
     6    87    32
     7    69    49
     8    74    43
     9    66    50
    10    36    76
    11    82    32
    12    89    25
    13    47    70
    14    55    57
    15    77    35
    16    24    88
    17    73    38
    18    29    82
    19    44    73
    20    55    55
    21    27    83
    22    30    83
    23    82    37
    24    68    42
    25    60    50
