   200
   150   150
     1    53    74
     2    45    67
     3    65    30
     4    23    87
     5    97    69
     6    91    74
     7    77    66
     8    73    36
     9    42    82
    10    56    89
    11    53    47
    12    77    55
    13    40    77
    14    38    24
    15    38    73
    16    28    29
    17    28    44
    18    82    55
    19    21    27
    20    23    30
    21    52    82
    22    99    68
    23    22    60
    24    26    74
    25    21    75
    26    26    54
    27    85    30
    28    28    46
    29    35    94
    30    68    31
    31    40    62
    32    48    98
    33    57    76
    34    57    42
    35    66    66
    36    49    87
    37    78    67
    38    89    80
    39    47    62
    40    23    57
    41    36    58
    42    49    81
    43    54    92
    44    68    81
    45    56    66
    46    89    91
    47    24    68
    48    67    94
    49    48    55
    50    66    20
    51    83    88
    52    93    63
    53    32    97
    54    24    46
    55    62    36
    56    82    58
    57    50    49
    58    36    54
    59    57    64
    60    80    97
    61    94    37
    62    37    35
    63    35    29
    64    77    64
    65    22    50
    66    74    86
    67    65    56
    68    91    30
    69    38    28
    70    57    92
    71    85    55
    72    87    94
    73    54    93
    74    84    44
    75    61    45
    76    56    59
    77    87    78
    78    39    40
    79    62    70
    80    95    77
    81    22    81
    82    73    45
    83    28    41
    84    89    86
    85    89    65
    86    45    49
    87    81    55
    88    29    49
    89    67    21
    90    78    69
    91    54    78
    92    93    39
    93    80    48
    94    84    72
    95    45    21
    96    86    72
    97    38    31
    98    81    47
    99    97    60
   100    77    34
   101    41    39
   102    32    93
   103    41    82
   104    86    75
   105    52    91
   106    90    94
   107    56    76
   108    77    53
   109    63    71
   110    31    41
   111    27    60
   112    40    93
   113    90    51
   114    61    32
   115    23    79
   116    74    26
   117    99    48
   118    90    31
   119    63    45
   120    63    29
   121    81    26
   122    56    29
   123    31    54
   124    78    67
   125    54    58
   126    84    45
   127    79    72
   128    57    51
   129    61    80
   130    85    42
   131    64    89
   132    44    79
   133    95    56
   134    76    92
   135    30    43
   136    30    36
   137    92    59
   138    22    52
   139    50    59
   140    34    71
   141    98    26
   142    74    48
   143    60    48
   144    99    44
   145    23    81
   146    90    69
   147    24    27
   148    57    79
   149    45    55
   150    34    55
   151    95    41
   152    85    86
   153    49    47
   154    58    48
   155    50    82
   156    69    84
   157    26    20
   158    99    42
   159    93    86
   160    78    37
   161    73    46
   162    42    52
   163    55    98
   164    52    96
   165    75    63
   166    37    44
   167    35    30
   168    33    38
   169    23    34
   170    23    88
   171    76    59
   172    95    69
   173    96    32
   174    44    44
   175    90    69
   176    93   100
   177    96    73
   178    91    34
   179    95    53
   180    73    67
   181    96    43
   182    21    50
   183    54    26
   184    25    97
   185    33    92
   186    40    30
   187    40    35
   188    49    99
   189    31    78
   190    59    98
   191    69    70
   192    27    91
   193    82    46
   194    94    86
   195    27    69
   196    31    39
   197    44    67
   198    32    91
   199    64    76
   200    79    92
