   100
  1000  1000
     1   157   178
     2    58   160
     3    69    94
     4    72   112
     5   151    98
     6   139   134
     7    70    55
     8   176   194
     9   143   183
    10   151   157
    11   136   149
    12    80    91
    13   167   118
    14   180   112
    15   102   158
    16   116    87
    17   157    85
    18    57    83
    19   149    66
    20    68    66
    21    95   167
    22   116    53
    23    62    56
    24    68   110
    25   166   198
    26   141    54
    27   124    61
    28   151    53
    29   153    62
    30   114   172
    31    69    66
    32    99    78
    33   188   141
    34    70    88
    35   128   103
    36   196   118
    37   156   119
    38    92   136
    39   137   105
    40   175   158
    41   139   179
    42   162   100
    43   128    56
    44   120    80
    45   121   104
    46   165   113
    47   185   140
    48   164   117
    49   135   179
    50   183    58
    51   140   139
    52   190   103
    53   115   136
    54    50   169
    55   178   187
    56   131    72
    57   194    58
    58    99   128
    59    81   167
    60   121   106
    61   105    79
    62   114   120
    63   133   162
    64   194   189
    65    81    83
    66    78    78
    67    67   157
    68   132    54
    69   107   152
    70   174   134
    71   117   184
    72    69    84
    73    64   120
    74   185   172
    75   116   176
    76   189   114
    77   187   170
    78    96   126
    79    97   117
    80   123   176
    81   160    85
    82    88   129
    83   143   191
    84   157    53
    85   164   150
    86    96    64
    87    88   180
    88   173   179
    89   134    97
    90   104   165
    91   116    67
    92   105   138
    93    52   159
    94   143   114
    95   159   188
    96    85   162
    97   103   170
    98   148    96
    99    51   173
   100   148    85
