   200
  1000  1000
     1   117   321
     2   137   188
     3   143   224
     4   301   195
     5   278   269
     6   139   110
     7   353   388
     8   285   367
     9   303   314
    10   272   297
    11   160   182
    12   334   236
    13   359   225
    14   203   315
    15   232   175
    16   313   169
    17   113   166
    18   298   131
    19   135   132
    20   191   334
    21   232   105
    22   125   111
    23   136   220
    24   333   396
    25   281   109
    26   249   123
    27   301   105
    28   306   123
    29   229   343
    30   137   132
    31   198   156
    32   377   281
    33   141   176
    34   257   205
    35   392   237
    36   312   237
    37   184   273
    38   274   210
    39   350   316
    40   278   357
    41   325   201
    42   256   112
    43   240   160
    44   242   209
    45   330   226
    46   369   279
    47   327   234
    48   271   358
    49   366   117
    50   280   277
    51   379   207
    52   230   271
    53   100   338
    54   355   373
    55   262   144
    56   388   116
    57   199   257
    58   162   333
    59   243   212
    60   210   158
    61   228   240
    62   266   325
    63   388   377
    64   163   165
    65   156   155
    66   134   314
    67   265   107
    68   213   303
    69   348   268
    70   234   367
    71   139   169
    72   129   239
    73   371   344
    74   231   352
    75   377   228
    76   375   339
    77   191   252
    78   193   234
    79   247   351
    80   319   171
    81   177   258
    82   286   381
    83   314   106
    84   328   300
    85   193   128
    86   177   359
    87   346   359
    88   267   193
    89   207   330
    90   232   135
    91   209   275
    92   105   318
    93   286   229
    94   318   375
    95   170   323
    96   207   340
    97   295   192
    98   103   346
    99   295   169
   100   140   327
   101   203   387
   102   251   316
   103   151   179
   104   170   145
   105   375   180
   106   331   349
   107   306   221
   108   366   361
   109   378   236
   110   308   314
   111   224   260
   112   292   141
   113   178   124
   114   250   176
   115   374   363
   116   216   252
   117   144   110
   118   323   303
   119   121   398
   120   205   362
   121   140   260
   122   194   261
   123   133   330
   124   124   235
   125   134   142
   126   229   317
   127   276   227
   128   242   340
   129   193   321
   130   295   237
   131   217   255
   132   324   342
   133   182   264
   134   359   188
   135   322   381
   136   237   309
   137   370   139
   138   188   138
   139   158   371
   140   247   107
   141   222   211
   142   248   151
   143   292   393
   144   122   303
   145   204   248
   146   205   396
   147   191   112
   148   329   363
   149   285   116
   150   127   238
   151   321   195
   152   233   154
   153   230   382
   154   180   345
   155   348   210
   156   201   243
   157   207   212
   158   331   283
   159   340   122
   160   101   397
   161   181   374
   162   346   319
   163   163   299
   164   199   182
   165   219   233
   166   392   219
   167   384   307
   168   260   164
   169   189   156
   170   136   150
   171   169   113
   172   153   111
   173   357   311
   174   245   379
   175   285   383
   176   144   189
   177   188   363
   178   285   373
   179   399   385
   180   299   365
   181   151   380
   182   222   298
   183   278   384
   184   186   105
   185   212   228
   186   124   120
   187   388   147
   188   370   176
   189   137   174
   190   157   207
   191   395   142
   192   318   245
   193   394   284
   194   288   125
   195   367   334
   196   198   379
   197   348   126
   198   283   141
   199   170   191
   200   275   144
