   200
  1000  1000
     1   851    57
     2   736   126
     3   294   145
     4   414   671
     5   319   592
     6   563   132
     7    36   843
     8   959   618
     9   889   676
    10   715   575
    11   658   202
    12   275   780
    13   453   864
    14   416   344
    15   718   442
    16   250   712
    17   232    45
    18   221   661
    19   105   118
    20   106   304
    21   780   440
    22    18    83
    23    39   121
    24   399   776
    25   988   605
    26    30   496
    27    76   671
    28    19   686
    29    79   430
    30   811   125
    31   107   326
    32   186   922
    33   605   137
    34   253   524
    35   352   972
    36   457   706
    37   457   280
    38   576   582
    39   367   834
    40   720   594
    41   858   749
    42   336   521
    43    42   467
    44   199   474
    45   363   766
    46   422   898
    47   598   758
    48   448   569
    49   859   887
    50    56   600
    51   591   931
    52   356   435
    53   571     2
    54   793   851
    55   910   541
    56   146   959
    57    54   330
    58   524   206
    59   778   477
    60   372   366
    61   195   428
    62   469   553
    63   749   961
    64   924   210
    65   218   187
    66   185   115
    67   713   549
    68    26   379
    69   678   826
    70   559   447
    71   891   130
    72   230    96
    73   464   902
    74   815   438
    75   840   924
    76   427   917
    77   798   305
    78   509   311
    79   448   490
    80   838   731
    81   236   256
    82   528   621
    83   937   714
    84    21   759
    85   666   311
    86    96   257
    87   864   821
    88   862   558
    89   311   358
    90   766   441
    91   117   364
    92   585    17
    93   726   619
    94   430   728
    95   917   234
    96   745   356
    97   801   651
    98   309     9
    99   822   651
   100   231   133
   101   757   343
   102   957   504
   103   719   172
   104   265   235
   105   151   915
   106   266   769
   107   831   685
   108   403   885
   109   870   925
   110   455   694
   111   713   414
   112   533   640
   113   138   262
   114    82   501
   115   255   913
   116   878   387
   117   509   146
   118    35   744
   119   677    71
   120   993   349
   121   872   134
   122   535   313
   123   537   111
   124   768    82
   125   451   114
   126   140   431
   127   723   587
   128   425   473
   129   799   309
   130   736   652
   131   458   390
   132   518   745
   133   808   275
   134   548   865
   135   295   740
   136   937   456
   137   697   899
   138   131   294
   139   126   195
   140   904   491
   141    25   406
   142   372   493
   143   171   642
   144   975    76
   145   676   349
   146   495   351
   147   986   304
   148    40   763
   149   877   618
   150    55    91
   151   461   736
   152   318   444
   153   182   435
   154   940   267
   155   817   827
   156   367   339
   157   479   357
   158   375   769
   159   610   800
   160    76     5
   161   990   270
   162   912   820
   163   730   211
   164   665   329
   165   273   399
   166   443   974
   167   397   946
   168   691   535
   169   214   298
   170   188   122
   171   169   231
   172    44   179
   173    38   855
   174   703   484
   175   932   618
   176   944   148
   177   297   295
   178   878   616
   179   910   998
   180   949   665
   181   883   172
   182   934   407
   183   659   593
   184   946   287
   185    18   375
   186   428    81
   187    68   959
   188   158   900
   189   255   126
   190   247   190
   191   357   983
   192   140   728
   193   485   979
   194   614   626
   195    84   890
   196   781   327
   197   930   826
   198    86   610
   199   137   234
   200   305   585
