    50
   150   150
     1    77    88
     2    24    79
     3    30    43
     4    32    53
     5    74    45
     6    67    65
     7    30    23
     8    87    97
     9    69    91
    10    74    77
    11    66    73
    12    36    42
    13    82    56
    14    89    53
    15    47    77
    16    55    40
    17    77    38
    18    24    38
    19    73    28
    20    29    28
    21    44    82
    22    55    21
    23    27    23
    24    30    52
    25    82    99
    26    68    22
    27    60    26
    28    74    21
    29    75    26
    30    54    85
    31    30    28
    32    46    35
    33    94    68
    34    31    40
    35    62    48
    36    98    57
    37    76    57
    38    42    66
    39    66    49
    40    87    78
    41    67    89
    42    80    47
    43    62    23
    44    57    36
    45    58    49
    46    81    54
    47    92    68
    48    81    56
    49    66    89
    50    91    24
