    25
   150   150
     1    32    53
     2    74    45
     3    67    65
     4    30    23
     5    87    97
     6    69    91
     7    74    77
     8    66    73
     9    36    42
    10    82    56
    11    89    53
    12    47    77
    13    55    40
    14    77    38
    15    24    38
    16    73    28
    17    29    28
    18    44    82
    19    55    21
    20    27    23
    21    30    52
    22    82    99
    23    68    22
    24    60    26
    25    74    21
