   200
   150   150
     1    53    63
     2    45    70
     3    65    46
     4    23    95
     5    97    19
     6    91    25
     7    77    38
     8    73    39
     9    42    75
    10    56    62
    11    53    60
    12    77    37
    13    40    77
    14    38    72
    15    38    78
    16    28    83
    17    28    85
    18    82    32
    19    21    89
    20    23    88
    21    52    65
    22    99    17
    23    22    92
    24    26    90
    25    21    95
    26    26    88
    27    85    26
    28    28    85
    29    35    84
    30    68    43
    31    40    75
    32    48    71
    33    57    60
    34    57    55
    35    66    49
    36    49    69
    37    78    37
    38    89    28
    39    47    68
    40    23    91
    41    36    78
    42    49    68
    43    54    64
    44    68    49
    45    56    59
    46    89    29
    47    24    91
    48    67    52
    49    48    66
    50    66    44
    51    83    35
    52    93    22
    53    32    87
    54    24    89
    55    62    50
    56    82    32
    57    50    63
    58    36    78
    59    57    58
    60    80    39
    61    94    18
    62    37    74
    63    35    76
    64    77    38
    65    22    91
    66    74    44
    67    65    49
    68    91    20
    69    38    72
    70    57    62
    71    85    29
    72    87    32
    73    54    65
    74    84    29
    75    61    52
    76    56    58
    77    87    30
    78    39    73
    79    62    54
    80    95    22
    81    22    95
    82    73    40
    83    28    84
    84    89    29
    85    89    26
    86    45    68
    87    81    33
    88    29    84
    89    67    43
    90    78    38
    91    54    63
    92    93    19
    93    80    33
    94    84    32
    95    45    65
    96    86    30
    97    38    73
    98    81    32
    99    97    18
   100    77    34
   101    41    71
   102    32    87
   103    41    76
   104    86    30
   105    52    66
   106    90    29
   107    56    60
   108    77    37
   109    63    53
   110    31    81
   111    27    88
   112    40    79
   113    90    23
   114    61    50
   115    23    94
   116    74    36
   117    99    14
   118    90    21
   119    63    50
   120    63    48
   121    81    29
   122    56    55
   123    31    83
   124    78    37
   125    54    60
   126    84    29
   127    79    37
   128    57    56
   129    61    56
   130    85    27
   131    64    54
   132    44    73
   133    95    19
   134    76    42
   135    30    82
   136    30    81
   137    92    22
   138    22    92
   139    50    64
   140    34    82
   141    98    12
   142    74    39
   143    60    53
   144    99    14
   145    23    94
   146    90    26
   147    24    86
   148    57    60
   149    45    69
   150    34    80
   151    95    17
   152    85    33
   153    49    64
   154    58    55
   155    50    67
   156    69    48
   157    26    84
   158    99    13
   159    93    25
   160    78    34
   161    73    40
   162    42    71
   163    55    64
   164    52    67
   165    75    40
   166    37    75
   167    35    76
   168    33    79
   169    23    88
   170    23    95
   171    76    38
   172    95    21
   173    96    15
   174    44    68
   175    90    26
   176    93    26
   177    96    20
   178    91    20
   179    95    19
   180    73    42
   181    96    16
   182    21    92
   183    54    56
   184    25    94
   185    33    85
   186    40    71
   187    40    71
   188    49    70
   189    31    86
   190    59    60
   191    69    47
   192    27    91
   193    82    31
   194    94    24
   195    27    89
   196    31    81
   197    44    71
   198    32    86
   199    64    52
   200    79    40
