   200
   150   150
     1    32    30
     2    74    70
     3    67    68
     4    30    21
     5    87    96
     6    69    77
     7    74    78
     8    66    69
     9    36    31
    10    82    81
    11    89    87
    12    47    51
    13    55    50
    14    77    72
    15    24    18
    16    73    65
    17    29    21
    18    44    50
    19    55    45
    20    27    18
    21    30    28
    22    82    92
    23    68    59
    24    60    52
    25    74    64
    26    75    67
    27    54    60
    28    30    22
    29    46    40
    30    94    96
    31    31    26
    32    62    59
    33    98    97
    34    76    75
    35    42    44
    36    66    63
    37    87    91
    38    67    74
    39    80    77
    40    62    53
    41    57    51
    42    58    55
    43    81    79
    44    92    94
    45    81    80
    46    66    73
    47    91    82
    48    68    70
    49    94    91
    50    55    56
    51    20    26
    52    88    96
    53    63    56
    54    97    88
    55    46    46
    56    36    42
    57    58    55
    58    49    43
    59    54    53
    60    64    69
    61    97   105
    62    37    31
    63    35    29
    64    29    33
    65    64    54
    66    50    54
    67    86    87
    68    56    64
    69    30    25
    70    28    27
    71    92    98
    72    55    62
    73    94    93
    74    93    99
    75    44    44
    76    45    44
    77    59    66
    78    78    73
    79    40    41
    80    70    79
    81    77    67
    82    81    84
    83    45    37
    84    41    48
    85    86    93
    86    65    61
    87    49    54
    88    55    47
    89    49    51
    90    21    26
    91    69    68
    92    78    86
    93    39    44
    94    48    54
    95    72    68
    96    21    27
    97    72    67
    98    31    36
    99    47    56
   100    60    64
   101    34    29
   102    39    32
   103    93    88
   104    82    89
   105    75    73
   106    91    98
   107    94    93
   108    76    80
   109    53    54
   110    71    64
   111    41    33
   112    60    55
   113    93   101
   114    51    51
   115    32    23
   116    79    83
   117    26    36
   118    48    55
   119    31    32
   120    45    46
   121    29    34
   122    26    25
   123    29    22
   124    54    58
   125    67    65
   126    58    64
   127    45    50
   128    72    71
   129    51    51
   130    80    86
   131    42    43
   132    89    85
   133    79    88
   134    56    60
   135    92    85
   136    43    36
   137    36    44
   138    59    49
   139    52    49
   140    59    52
   141    71    81
   142    26    30
   143    48    48
   144    48    58
   145    44    35
   146    81    89
   147    69    60
   148    27    26
   149    79    75
   150    55    49
   151    55    64
   152    41    47
   153    86    83
   154    47    47
   155    48    45
   156    82    84
   157    84    75
   158    20    30
   159    42    50
   160    86    91
   161    37    40
   162    46    41
   163    52    51
   164    98    96
   165    96   100
   166    63    57
   167    44    38
   168    30    23
   169    38    29
   170    34    25
   171    88    92
   172    59    68
   173    69    78
   174    32    28
   175    44    52
   176    69    77
   177   100   109
   178    73    81
   179    34    43
   180    53    56
   181    67    76
   182    43    33
   183    50    49
   184    26    17
   185    97    90
   186    92    87
   187    30    25
   188    35    32
   189    99    92
   190    78    78
   191    98   100
   192    70    62
   193    91    97
   194    46    55
   195    86    78
   196    69    62
   197    39    35
   198    67    60
   199    91    92
   200    76    81
