   200
  1000  1000
     1    96    53
     2    68    60
     3    82    29
     4    80    28
     5    28    74
     6    69    57
     7    68    45
     8    68    54
     9    60    52
    10    61    29
    11    37    77
    12    55    88
    13    57    54
    14    85    67
    15    55    92
    16    59    47
    17    63    98
    18    59    63
    19    64    81
    20    45    97
    21    67    75
    22    74    83
    23    31    62
    24    80    54
    25    88    51
    26    97    69
    27    98    75
    28    32    61
    29    92    43
    30    44    63
    31    55    38
    32    92    59
    33    70    93
    34    83    57
    35    95    42
    36    25    90
    37    39    42
    38    29    66
    39    60    53
    40    76    70
    41    41    58
    42    99    59
    43    41    64
    44    58    91
    45    68    31
    46    86    26
    47    80    91
    48    41    45
    49    60    29
    50    31    59
    51    93    26
    52    39    74
    53    61    68
    54    74    49
    55    97    86
    56    95    43
    57    60    39
    58    85    64
    59    59    61
    60    51    71
    61    76    85
    62    27    46
    63    46    69
    64    73    73
    65    75    72
    66    45    35
    67    73    27
    68    52    66
    69    48    42
    70    78    98
    71    33    26
    72    56    91
    73    87    62
    74    94    28
    75    68    32
    76    26    67
    77    84    72
    78    85    90
    79    44    38
    80    79    83
    81    31    40
    82    67    52
    83    78    61
    84    56    32
    85    93    33
    86    81    80
    87    86    66
    88    50    55
    89    89    67
    90    45    66
    91    85    45
    92    26    95
    93    83    33
    94    50    76
    95    42    90
    96    51    43
    97    94    74
    98    63    52
    99    99    94
   100    68    39
   101    88    56
   102    75    37
   103    46    46
   104    42    27
   105    56    96
   106    28    95
   107    76    40
   108    41    48
   109    90    36
   110    40    95
   111    31    42
   112    81    93
   113    82    41
   114    25    77
   115    77    43
   116    54    30
   117    99    79
   118    77    34
   119    31    60
   120    27    49
   121    81    67
   122    86    57
   123    34    60
   124    90    67
   125    72    96
   126    45    38
   127    28    34
   128    61    27
   129    61    58
   130    45    43
   131    55    75
   132    82    44
   133    67    94
   134    53    89
   135    31    73
   136    93    36
   137    56    71
   138    61    68
   139    49    96
   140    63    94
   141    94    31
   142    84    47
   143    74    84
   144    57    35
   145    48    40
   146    90    41
   147    99    81
   148    92    75
   149    35    40
   150    71    94
   151    65    77
   152    60    81
   153    47    74
   154    42    46
   155    89    89
   156    27    95
   157    99    56
   158    47    64
   159    87    84
   160    85    34
   161    85    80
   162    76    39
   163    76    53
   164    52    64
   165    69    37
   166    71    40
   167    98    89
   168    67    76
   169    70    68
   170    74    81
   171    69    82
   172    74    63
   173    54    40
   174    76    55
   175    82   100
   176    38    41
   177    87    70
   178    94    29
   179    27    84
   180    27    52
   181    36    74
   182    96    93
   183    47    75
   184    57    87
   185    93    70
   186    71    66
   187    83    66
   188    95    88
   189   100    98
   190    38    87
   191    27    73
   192    58    97
   193    72    76
   194    37    25
   195    95    63
   196    36    31
   197    53    94
   198    61    71
   199    79    28
   200    72    55
