    50
  1000  1000
     1    82    62
     2   157   178
     3    58   160
     4    69    94
     5    72   112
     6   151    98
     7   139   134
     8    70    55
     9   176   194
    10   143   183
    11   151   157
    12   136   149
    13    80    91
    14   167   118
    15   180   112
    16   102   158
    17   116    87
    18   157    85
    19    57    83
    20   149    66
    21    68    66
    22    95   167
    23   116    53
    24    62    56
    25    68   110
    26   166   198
    27   141    54
    28   124    61
    29   151    53
    30   153    62
    31   114   172
    32    69    66
    33    99    78
    34   188   141
    35    70    88
    36   128   103
    37   196   118
    38   156   119
    39    92   136
    40   137   105
    41   175   158
    42   139   179
    43   162   100
    44   128    56
    45   120    80
    46   121   104
    47   165   113
    48   185   140
    49   164   117
    50   135   179
