    25
  1000  1000
     1    94    72
     2   112   151
     3    98   139
     4   134    70
     5    55   176
     6   194   143
     7   183   151
     8   157   136
     9   149    80
    10    91   167
    11   118   180
    12   112   102
    13   158   116
    14    87   157
    15    85    57
    16    83   149
    17    66    68
    18    66    95
    19   167   116
    20    53    62
    21    56    68
    22   110   166
    23   198   141
    24    54   124
    25    61   151
