   100
   150   150
     1    37    73
     2    77    41
     3    24    93
     4    30    82
     5    32    82
     6    74    39
     7    67    48
     8    30    80
     9    87    32
    10    69    49
    11    74    43
    12    66    50
    13    36    76
    14    82    32
    15    89    25
    16    47    70
    17    55    57
    18    77    35
    19    24    88
    20    73    38
    21    29    82
    22    44    73
    23    55    55
    24    27    83
    25    30    83
    26    82    37
    27    68    42
    28    60    50
    29    74    36
    30    75    35
    31    54    64
    32    30    81
    33    46    65
    34    94    22
    35    31    81
    36    62    51
    37    98    16
    38    76    38
    39    42    73
    40    66    47
    41    87    30
    42    67    51
    43    80    33
    44    62    48
    45    57    54
    46    58    55
    47    81    33
    48    92    23
    49    81    33
    50    66    52
    51    91    19
    52    68    47
    53    94    19
    54    55    60
    55    20    97
    56    88    31
    57    63    48
    58    97    13
    59    46    69
    60    36    81
    61    58    55
    62    49    62
    63    54    60
    64    64    53
    65    97    22
    66    37    75
    67    35    76
    68    29    88
    69    64    46
    70    50    66
    71    86    29
    72    56    62
    73    30    82
    74    28    86
    75    92    26
    76    55    63
    77    94    20
    78    93    24
    79    44    71
    80    45    69
    81    59    59
    82    78    34
    83    40    75
    84    70    49
    85    77    33
    86    81    35
    87    45    65
    88    41    77
    89    86    32
    90    65    48
    91    49    68
    92    55    56
    93    49    66
    94    21    96
    95    69    45
    96    78    41
    97    39    78
    98    48    70
    99    72    41
   100    21    97
