    50
  1000  1000
     1   250   630
     2   710   234
     3   641   275
     4   376   287
     5   448   602
     6   391   555
     7   537   279
     8   221   706
     9   775   571
    10   733   606
    11   629   545
    12   595   321
    13   365   668
    14   472   718
    15   449   406
    16   631   465
    17   349   627
    18   339   226
    19   332   597
    20   262   271
    21   263   382
    22   668   464
    23   210   249
    24   223   272
    25   439   666
    26   793   563
    27   217   497
    28   245   603
    29   211   612
    30   247   458
    31   686   275
    32   264   395
    33   311   753
    34   563   282
    35   351   514
    36   411   783
    37   474   623
    38   474   367
    39   545   549
    40   420   700
    41   632   556
    42   715   649
    43   401   512
    44   225   480
    45   319   484
    46   417   659
    47   453   738
    48   559   655
    49   468   541
    50   715   732
