    50
   150   150
     1    43    68
     2    53    63
     3    45    70
     4    65    46
     5    23    95
     6    97    19
     7    91    25
     8    77    38
     9    73    39
    10    42    75
    11    56    62
    12    53    60
    13    77    37
    14    40    77
    15    38    72
    16    38    78
    17    28    83
    18    28    85
    19    82    32
    20    21    89
    21    23    88
    22    52    65
    23    99    17
    24    22    92
    25    26    90
    26    21    95
    27    26    88
    28    85    26
    29    28    85
    30    35    84
    31    68    43
    32    40    75
    33    48    71
    34    57    60
    35    57    55
    36    66    49
    37    49    69
    38    78    37
    39    89    28
    40    47    68
    41    23    91
    42    36    78
    43    49    68
    44    54    64
    45    68    49
    46    56    59
    47    89    29
    48    24    91
    49    67    52
    50    48    66
