   200
  1000  1000
     1    56    75
     2    49    69
     3    67    35
     4    28    88
     5    97    71
     6    92    76
     7    79    68
     8    74    40
     9    46    83
    10    59    90
    11    56    51
    12    79    58
    13    44    78
    14    42    28
    15    41    75
    16    33    34
    17    33    48
    18    84    58
    19    26    31
    20    28    34
    21    55    83
    22    99    70
    23    27    62
    24    31    75
    25    26    76
    26    31    57
    27    86    34
    28    33    49
    29    39    94
    30    70    35
    31    44    64
    32    51    98
    33    59    78
    34    59    46
    35    68    69
    36    52    88
    37    79    70
    38    89    81
    39    50    64
    40    28    60
    41    40    61
    42    52    82
    43    57    92
    44    70    82
    45    59    68
    46    89    92
    47    29    70
    48    69    95
    49    52    58
    50    68    25
    51    84    89
    52    93    66
    53    36    97
    54    29    50
    55    64    40
    56    83    61
    57    53    52
    58    40    57
    59    60    66
    60    81    97
    61    94    41
    62    41    39
    63    39    34
    64    78    66
    65    27    53
    66    76    87
    67    67    58
    68    92    35
    69    42    32
    70    60    93
    71    86    58
    72    88    94
    73    57    94
    74    85    48
    75    63    48
    76    59    62
    77    88    80
    78    43    44
    79    65    72
    80    95    79
    81    27    82
    82    75    48
    83    32    44
    84    90    87
    85    90    67
    86    48    52
    87    82    58
    88    34    52
    89    69    26
    90    79    71
    91    57    80
    92    94    42
    93    81    52
    94    85    74
    95    48    26
    96    87    74
    97    42    35
    98    82    51
    99    97    63
   100    79    38
   101    45    43
   102    36    94
   103    45    83
   104    87    76
   105    55    91
   106    90    94
   107    59    77
   108    78    56
   109    65    73
   110    35    45
   111    31    63
   112    44    93
   113    91    54
   114    63    36
   115    28    81
   116    76    30
   117   100    51
   118    90    35
   119    65    48
   120    65    33
   121    83    31
   122    59    33
   123    35    57
   124    79    69
   125    57    60
   126    85    48
   127    80    74
   128    59    54
   129    64    81
   130    86    46
   131    66    90
   132    47    81
   133    95    59
   134    77    92
   135    35    47
   136    34    40
   137    93    62
   138    27    55
   139    53    62
   140    38    73
   141    98    31
   142    76    51
   143    62    51
   144    99    48
   145    28    82
   146    91    71
   147    29    32
   148    60    80
   149    49    58
   150    39    58
   151    96    45
   152    86    87
   153    52    50
   154    61    52
   155    53    83
   156    71    85
   157    31    25
   158    99    45
   159    93    86
   160    80    41
   161    75    50
   162    45    55
   163    58    98
   164    55    96
   165    77    65
   166    41    47
   167    39    34
   168    38    42
   169    28    38
   170    28    89
   171    78    61
   172    95    71
   173    96    36
   174    47    47
   175    91    71
   176    93   100
   177    96    75
   178    91    38
   179    95    56
   180    74    69
   181    96    46
   182    26    53
   183    57    31
   184    30    97
   185    37    92
   186    44    34
   187    43    39
   188    52    99
   189    35    80
   190    61    98
   191    71    72
   192    31    92
   193    84    50
   194    95    87
   195    31    71
   196    35    42
   197    48    69
   198    36    92
   199    66    77
   200    80    93
