   200
   150   150
     1    79    32
     2    43    68
     3    53    63
     4    45    70
     5    65    46
     6    23    95
     7    97    19
     8    91    25
     9    77    38
    10    73    39
    11    42    75
    12    56    62
    13    53    60
    14    77    37
    15    40    77
    16    38    72
    17    38    78
    18    28    83
    19    28    85
    20    82    32
    21    21    89
    22    23    88
    23    52    65
    24    99    17
    25    22    92
    26    26    90
    27    21    95
    28    26    88
    29    85    26
    30    28    85
    31    35    84
    32    68    43
    33    40    75
    34    48    71
    35    57    60
    36    57    55
    37    66    49
    38    49    69
    39    78    37
    40    89    28
    41    47    68
    42    23    91
    43    36    78
    44    49    68
    45    54    64
    46    68    49
    47    56    59
    48    89    29
    49    24    91
    50    67    52
    51    48    66
    52    66    44
    53    83    35
    54    93    22
    55    32    87
    56    24    89
    57    62    50
    58    82    32
    59    50    63
    60    36    78
    61    57    58
    62    80    39
    63    94    18
    64    37    74
    65    35    76
    66    77    38
    67    22    91
    68    74    44
    69    65    49
    70    91    20
    71    38    72
    72    57    62
    73    85    29
    74    87    32
    75    54    65
    76    84    29
    77    61    52
    78    56    58
    79    87    30
    80    39    73
    81    62    54
    82    95    22
    83    22    95
    84    73    40
    85    28    84
    86    89    29
    87    89    26
    88    45    68
    89    81    33
    90    29    84
    91    67    43
    92    78    38
    93    54    63
    94    93    19
    95    80    33
    96    84    32
    97    45    65
    98    86    30
    99    38    73
   100    81    32
   101    97    18
   102    77    34
   103    41    71
   104    32    87
   105    41    76
   106    86    30
   107    52    66
   108    90    29
   109    56    60
   110    77    37
   111    63    53
   112    31    81
   113    27    88
   114    40    79
   115    90    23
   116    61    50
   117    23    94
   118    74    36
   119    99    14
   120    90    21
   121    63    50
   122    63    48
   123    81    29
   124    56    55
   125    31    83
   126    78    37
   127    54    60
   128    84    29
   129    79    37
   130    57    56
   131    61    56
   132    85    27
   133    64    54
   134    44    73
   135    95    19
   136    76    42
   137    30    82
   138    30    81
   139    92    22
   140    22    92
   141    50    64
   142    34    82
   143    98    12
   144    74    39
   145    60    53
   146    99    14
   147    23    94
   148    90    26
   149    24    86
   150    57    60
   151    45    69
   152    34    80
   153    95    17
   154    85    33
   155    49    64
   156    58    55
   157    50    67
   158    69    48
   159    26    84
   160    99    13
   161    93    25
   162    78    34
   163    73    40
   164    42    71
   165    55    64
   166    52    67
   167    75    40
   168    37    75
   169    35    76
   170    33    79
   171    23    88
   172    23    95
   173    76    38
   174    95    21
   175    96    15
   176    44    68
   177    90    26
   178    93    26
   179    96    20
   180    91    20
   181    95    19
   182    73    42
   183    96    16
   184    21    92
   185    54    56
   186    25    94
   187    33    85
   188    40    71
   189    40    71
   190    49    70
   191    31    86
   192    59    60
   193    69    47
   194    27    91
   195    82    31
   196    94    24
   197    27    89
   198    31    81
   199    44    71
   200    32    86
