    25
  1000  1000
     1    41    31
     2    79    89
     3    29    80
     4    34    47
     5    36    56
     6    75    49
     7    69    67
     8    35    28
     9    88    97
    10    71    92
    11    76    79
    12    68    74
    13    40    46
    14    83    59
    15    90    56
    16    51    79
    17    58    44
    18    78    42
    19    28    41
    20    75    33
    21    34    33
    22    48    84
    23    58    26
    24    31    28
    25    34    55
