   100
  1000  1000
     1    82    62
     2   157   178
     3    58   160
     4    69    94
     5    72   112
     6   151    98
     7   139   134
     8    70    55
     9   176   194
    10   143   183
    11   151   157
    12   136   149
    13    80    91
    14   167   118
    15   180   112
    16   102   158
    17   116    87
    18   157    85
    19    57    83
    20   149    66
    21    68    66
    22    95   167
    23   116    53
    24    62    56
    25    68   110
    26   166   198
    27   141    54
    28   124    61
    29   151    53
    30   153    62
    31   114   172
    32    69    66
    33    99    78
    34   188   141
    35    70    88
    36   128   103
    37   196   118
    38   156   119
    39    92   136
    40   137   105
    41   175   158
    42   139   179
    43   162   100
    44   128    56
    45   120    80
    46   121   104
    47   165   113
    48   185   140
    49   164   117
    50   135   179
    51   183    58
    52   140   139
    53   190   103
    54   115   136
    55    50   169
    56   178   187
    57   131    72
    58   194    58
    59    99   128
    60    81   167
    61   121   106
    62   105    79
    63   114   120
    64   133   162
    65   194   189
    66    81    83
    67    78    78
    68    67   157
    69   132    54
    70   107   152
    71   174   134
    72   117   184
    73    69    84
    74    64   120
    75   185   172
    76   116   176
    77   189   114
    78   187   170
    79    96   126
    80    97   117
    81   123   176
    82   160    85
    83    88   129
    84   143   191
    85   157    53
    86   164   150
    87    96    64
    88    88   180
    89   173   179
    90   134    97
    91   104   165
    92   116    67
    93   105   138
    94    52   159
    95   143   114
    96   159   188
    97    85   162
    98   103   170
    99   148    96
   100    51   173
