    25
  1000  1000
     1   250   630
     2   710   234
     3   641   275
     4   376   287
     5   448   602
     6   391   555
     7   537   279
     8   221   706
     9   775   571
    10   733   606
    11   629   545
    12   595   321
    13   365   668
    14   472   718
    15   449   406
    16   631   465
    17   349   627
    18   339   226
    19   332   597
    20   262   271
    21   263   382
    22   668   464
    23   210   249
    24   223   272
    25   439   666
