    25
   150   150
     1    37    73
     2    77    41
     3    24    93
     4    30    82
     5    32    82
     6    74    39
     7    67    48
     8    30    80
     9    87    32
    10    69    49
    11    74    43
    12    66    50
    13    36    76
    14    82    32
    15    89    25
    16    47    70
    17    55    57
    18    77    35
    19    24    88
    20    73    38
    21    29    82
    22    44    73
    23    55    55
    24    27    83
    25    30    83
