   100
  1000  1000
     1    94    72
     2   112   151
     3    98   139
     4   134    70
     5    55   176
     6   194   143
     7   183   151
     8   157   136
     9   149    80
    10    91   167
    11   118   180
    12   112   102
    13   158   116
    14    87   157
    15    85    57
    16    83   149
    17    66    68
    18    66    95
    19   167   116
    20    53    62
    21    56    68
    22   110   166
    23   198   141
    24    54   124
    25    61   151
    26    53   153
    27    62   114
    28   172    69
    29    66    99
    30    78   188
    31   141    70
    32    88   128
    33   103   196
    34   118   156
    35   119    92
    36   136   137
    37   105   175
    38   158   139
    39   179   162
    40   100   128
    41    56   120
    42    80   121
    43   104   165
    44   113   185
    45   140   164
    46   117   135
    47   179   183
    48    58   140
    49   139   190
    50   103   115
    51   136    50
    52   169   178
    53   187   131
    54    72   194
    55    58    99
    56   128    81
    57   167   121
    58   106   105
    59    79   114
    60   120   133
    61   162   194
    62   189    81
    63    83    78
    64    78    67
    65   157   132
    66    54   107
    67   152   174
    68   134   117
    69   184    69
    70    84    64
    71   120   185
    72   172   116
    73   176   189
    74   114   187
    75   170    96
    76   126    97
    77   117   123
    78   176   160
    79    85    88
    80   129   143
    81   191   157
    82    53   164
    83   150    96
    84    64    88
    85   180   173
    86   179   134
    87    97   104
    88   165   116
    89    67   105
    90   138    52
    91   159   143
    92   114   159
    93   188    85
    94   162   103
    95   170   148
    96    96    51
    97   173   148
    98    85    70
    99   164   101
   100   194   126
