    50
   150   150
     1    88    22
     2    79    32
     3    43    68
     4    53    63
     5    45    70
     6    65    46
     7    23    95
     8    97    19
     9    91    25
    10    77    38
    11    73    39
    12    42    75
    13    56    62
    14    53    60
    15    77    37
    16    40    77
    17    38    72
    18    38    78
    19    28    83
    20    28    85
    21    82    32
    22    21    89
    23    23    88
    24    52    65
    25    99    17
    26    22    92
    27    26    90
    28    21    95
    29    26    88
    30    85    26
    31    28    85
    32    35    84
    33    68    43
    34    40    75
    35    48    71
    36    57    60
    37    57    55
    38    66    49
    39    49    69
    40    78    37
    41    89    28
    42    47    68
    43    23    91
    44    36    78
    45    49    68
    46    54    64
    47    68    49
    48    56    59
    49    89    29
    50    24    91
