   100
   966   942
     1   143   224
     2   301   195
     3   278   269
     4   139   110
     5   353   388
     6   285   367
     7   303   314
     8   272   297
     9   160   182
    10   334   236
    11   359   225
    12   203   315
    13   232   175
    14   313   169
    15   113   166
    16   298   131
    17   135   132
    18   191   334
    19   232   105
    20   125   111
    21   136   220
    22   333   396
    23   281   109
    24   249   123
    25   301   105
    26   306   123
    27   229   343
    28   137   132
    29   198   156
    30   377   281
    31   141   176
    32   257   205
    33   392   237
    34   312   237
    35   184   273
    36   274   210
    37   350   316
    38   278   357
    39   325   201
    40   256   112
    41   240   160
    42   242   209
    43   330   226
    44   369   279
    45   327   234
    46   271   358
    47   366   117
    48   280   277
    49   379   207
    50   230   271
    51   100   338
    52   355   373
    53   262   144
    54   388   116
    55   199   257
    56   162   333
    57   243   212
    58   210   158
    59   228   240
    60   266   325
    61   388   377
    62   163   165
    63   156   155
    64   134   314
    65   265   107
    66   213   303
    67   348   268
    68   234   367
    69   139   169
    70   129   239
    71   371   344
    72   231   352
    73   377   228
    74   375   339
    75   191   252
    76   193   234
    77   247   351
    78   319   171
    79   177   258
    80   286   381
    81   314   106
    82   328   300
    83   193   128
    84   177   359
    85   346   359
    86   267   193
    87   207   330
    88   232   135
    89   209   275
    90   105   318
    91   286   229
    92   318   375
    93   170   323
    94   207   340
    95   295   192
    96   103   346
    97   295   169
    98   140   327
    99   203   387
   100   251   316
