    25
  1000  1000
     1    89    29
     2    80    34
     3    47    36
     4    56    75
     5    49    69
     6    67    35
     7    28    88
     8    97    71
     9    92    76
    10    79    68
    11    74    40
    12    46    83
    13    59    90
    14    56    51
    15    79    58
    16    44    78
    17    42    28
    18    41    75
    19    33    34
    20    33    48
    21    84    58
    22    26    31
    23    28    34
    24    55    83
    25    99    70
