   100
  1000  1000
     1   145   414
     2   671   319
     3   592   563
     4   132    36
     5   843   959
     6   618   889
     7   676   715
     8   575   658
     9   202   275
    10   780   453
    11   864   416
    12   344   718
    13   442   250
    14   712   232
    15    45   221
    16   661   105
    17   118   106
    18   304   780
    19   440    18
    20    83    39
    21   121   399
    22   776   988
    23   605    30
    24   496    76
    25   671    19
    26   686    79
    27   430   811
    28   125   107
    29   326   186
    30   922   605
    31   137   253
    32   524   352
    33   972   457
    34   706   457
    35   280   576
    36   582   367
    37   834   720
    38   594   858
    39   749   336
    40   521    42
    41   467   199
    42   474   363
    43   766   422
    44   898   598
    45   758   448
    46   569   859
    47   887    56
    48   600   591
    49   931   356
    50   435   571
    51     2   793
    52   851   910
    53   541   146
    54   959    54
    55   330   524
    56   206   778
    57   477   372
    58   366   195
    59   428   469
    60   553   749
    61   961   924
    62   210   218
    63   187   185
    64   115   713
    65   549    26
    66   379   678
    67   826   559
    68   447   891
    69   130   230
    70    96   464
    71   902   815
    72   438   840
    73   924   427
    74   917   798
    75   305   509
    76   311   448
    77   490   838
    78   731   236
    79   256   528
    80   621   937
    81   714    21
    82   759   666
    83   311    96
    84   257   864
    85   821   862
    86   558   311
    87   358   766
    88   441   117
    89   364   585
    90    17   726
    91   619   430
    92   728   917
    93   234   745
    94   356   801
    95   651   309
    96     9   822
    97   651   231
    98   133   757
    99   343   957
   100   504   719
