    25
  1000  1000
     1   414   671
     2   319   592
     3   563   132
     4    36   843
     5   959   618
     6   889   676
     7   715   575
     8   658   202
     9   275   780
    10   453   864
    11   416   344
    12   718   442
    13   250   712
    14   232    45
    15   221   661
    16   105   118
    17   106   304
    18   780   440
    19    18    83
    20    39   121
    21   399   776
    22   988   605
    23    30   496
    24    76   671
    25    19   686
