    25
  1000  1000
     1    34    47
     2    36    56
     3    75    49
     4    69    67
     5    35    28
     6    88    97
     7    71    92
     8    76    79
     9    68    74
    10    40    46
    11    83    59
    12    90    56
    13    51    79
    14    58    44
    15    78    42
    16    28    41
    17    75    33
    18    34    33
    19    48    84
    20    58    26
    21    31    28
    22    34    55
    23    83    99
    24    70    27
    25    62    31
