   100
  1000  1000
     1    79    89
     2    29    80
     3    34    47
     4    36    56
     5    75    49
     6    69    67
     7    35    28
     8    88    97
     9    71    92
    10    76    79
    11    68    74
    12    40    46
    13    83    59
    14    90    56
    15    51    79
    16    58    44
    17    78    42
    18    28    41
    19    75    33
    20    34    33
    21    48    84
    22    58    26
    23    31    28
    24    34    55
    25    83    99
    26    70    27
    27    62    31
    28    75    26
    29    76    31
    30    57    86
    31    34    33
    32    49    39
    33    94    70
    34    35    44
    35    64    51
    36    98    59
    37    78    59
    38    46    68
    39    69    52
    40    88    79
    41    70    89
    42    81    50
    43    64    28
    44    60    40
    45    61    52
    46    82    57
    47    92    70
    48    82    59
    49    68    89
    50    92    29
    51    70    69
    52    95    52
    53    58    68
    54    25    84
    55    89    93
    56    66    36
    57    97    29
    58    50    64
    59    40    83
    60    61    53
    61    52    40
    62    57    60
    63    66    81
    64    97    94
    65    41    41
    66    39    39
    67    34    78
    68    66    27
    69    53    76
    70    87    67
    71    58    92
    72    35    42
    73    32    60
    74    93    86
    75    58    88
    76    94    57
    77    94    85
    78    48    63
    79    48    59
    80    62    88
    81    80    43
    82    44    65
    83    72    95
    84    79    27
    85    82    75
    86    48    32
    87    44    90
    88    87    90
    89    67    48
    90    52    82
    91    58    34
    92    52    69
    93    26    79
    94    71    57
    95    80    94
    96    42    81
    97    52    85
    98    74    48
    99    26    87
   100    74    42
