   100
  1000  1000
     1    84   716
     2   851    57
     3   736   126
     4   294   145
     5   414   671
     6   319   592
     7   563   132
     8    36   843
     9   959   618
    10   889   676
    11   715   575
    12   658   202
    13   275   780
    14   453   864
    15   416   344
    16   718   442
    17   250   712
    18   232    45
    19   221   661
    20   105   118
    21   106   304
    22   780   440
    23    18    83
    24    39   121
    25   399   776
    26   988   605
    27    30   496
    28    76   671
    29    19   686
    30    79   430
    31   811   125
    32   107   326
    33   186   922
    34   605   137
    35   253   524
    36   352   972
    37   457   706
    38   457   280
    39   576   582
    40   367   834
    41   720   594
    42   858   749
    43   336   521
    44    42   467
    45   199   474
    46   363   766
    47   422   898
    48   598   758
    49   448   569
    50   859   887
    51    56   600
    52   591   931
    53   356   435
    54   571     2
    55   793   851
    56   910   541
    57   146   959
    58    54   330
    59   524   206
    60   778   477
    61   372   366
    62   195   428
    63   469   553
    64   749   961
    65   924   210
    66   218   187
    67   185   115
    68   713   549
    69    26   379
    70   678   826
    71   559   447
    72   891   130
    73   230    96
    74   464   902
    75   815   438
    76   840   924
    77   427   917
    78   798   305
    79   509   311
    80   448   490
    81   838   731
    82   236   256
    83   528   621
    84   937   714
    85    21   759
    86   666   311
    87    96   257
    88   864   821
    89   862   558
    90   311   358
    91   766   441
    92   117   364
    93   585    17
    94   726   619
    95   430   728
    96   917   234
    97   745   356
    98   801   651
    99   309     9
   100   822   651
