   100
   150   150
     1    77    84
     2    24    29
     3    30    26
     4    32    30
     5    74    70
     6    67    68
     7    30    21
     8    87    96
     9    69    77
    10    74    78
    11    66    69
    12    36    31
    13    82    81
    14    89    87
    15    47    51
    16    55    50
    17    77    72
    18    24    18
    19    73    65
    20    29    21
    21    44    50
    22    55    45
    23    27    18
    24    30    28
    25    82    92
    26    68    59
    27    60    52
    28    74    64
    29    75    67
    30    54    60
    31    30    22
    32    46    40
    33    94    96
    34    31    26
    35    62    59
    36    98    97
    37    76    75
    38    42    44
    39    66    63
    40    87    91
    41    67    74
    42    80    77
    43    62    53
    44    57    51
    45    58    55
    46    81    79
    47    92    94
    48    81    80
    49    66    73
    50    91    82
    51    68    70
    52    94    91
    53    55    56
    54    20    26
    55    88    96
    56    63    56
    57    97    88
    58    46    46
    59    36    42
    60    58    55
    61    49    43
    62    54    53
    63    64    69
    64    97   105
    65    37    31
    66    35    29
    67    29    33
    68    64    54
    69    50    54
    70    86    87
    71    56    64
    72    30    25
    73    28    27
    74    92    98
    75    55    62
    76    94    93
    77    93    99
    78    44    44
    79    45    44
    80    59    66
    81    78    73
    82    40    41
    83    70    79
    84    77    67
    85    81    84
    86    45    37
    87    41    48
    88    86    93
    89    65    61
    90    49    54
    91    55    47
    92    49    51
    93    21    26
    94    69    68
    95    78    86
    96    39    44
    97    48    54
    98    72    68
    99    21    27
   100    72    67
