   100
   150   150
     1    30    82
     2    32    82
     3    74    39
     4    67    48
     5    30    80
     6    87    32
     7    69    49
     8    74    43
     9    66    50
    10    36    76
    11    82    32
    12    89    25
    13    47    70
    14    55    57
    15    77    35
    16    24    88
    17    73    38
    18    29    82
    19    44    73
    20    55    55
    21    27    83
    22    30    83
    23    82    37
    24    68    42
    25    60    50
    26    74    36
    27    75    35
    28    54    64
    29    30    81
    30    46    65
    31    94    22
    32    31    81
    33    62    51
    34    98    16
    35    76    38
    36    42    73
    37    66    47
    38    87    30
    39    67    51
    40    80    33
    41    62    48
    42    57    54
    43    58    55
    44    81    33
    45    92    23
    46    81    33
    47    66    52
    48    91    19
    49    68    47
    50    94    19
    51    55    60
    52    20    97
    53    88    31
    54    63    48
    55    97    13
    56    46    69
    57    36    81
    58    58    55
    59    49    62
    60    54    60
    61    64    53
    62    97    22
    63    37    75
    64    35    76
    65    29    88
    66    64    46
    67    50    66
    68    86    29
    69    56    62
    70    30    82
    71    28    86
    72    92    26
    73    55    63
    74    94    20
    75    93    24
    76    44    71
    77    45    69
    78    59    59
    79    78    34
    80    40    75
    81    70    49
    82    77    33
    83    81    35
    84    45    65
    85    41    77
    86    86    32
    87    65    48
    88    49    68
    89    55    56
    90    49    66
    91    21    96
    92    69    45
    93    78    41
    94    39    78
    95    48    70
    96    72    41
    97    21    97
    98    72    40
    99    31    86
   100    47    72
