   200
  1000  1000
     1   710   234
     2   641   275
     3   376   287
     4   448   602
     5   391   555
     6   537   279
     7   221   706
     8   775   571
     9   733   606
    10   629   545
    11   595   321
    12   365   668
    13   472   718
    14   449   406
    15   631   465
    16   349   627
    17   339   226
    18   332   597
    19   262   271
    20   263   382
    21   668   464
    22   210   249
    23   223   272
    24   439   666
    25   793   563
    26   217   497
    27   245   603
    28   211   612
    29   247   458
    30   686   275
    31   264   395
    32   311   753
    33   563   282
    34   351   514
    35   411   783
    36   474   623
    37   474   367
    38   545   549
    39   420   700
    40   632   556
    41   715   649
    42   401   512
    43   225   480
    44   319   484
    45   417   659
    46   453   738
    47   559   655
    48   468   541
    49   715   732
    50   233   560
    51   555   758
    52   413   461
    53   543   200
    54   676   710
    55   746   524
    56   287   776
    57   232   397
    58   514   323
    59   667   486
    60   423   419
    61   317   457
    62   481   531
    63   649   776
    64   755   325
    65   330   312
    66   310   268
    67   627   529
    68   215   427
    69   606   695
    70   535   468
    71   734   277
    72   338   257
    73   478   741
    74   689   463
    75   704   754
    76   456   750
    77   678   383
    78   505   386
    79   469   494
    80   703   638
    81   341   353
    82   516   572
    83   762   628
    84   212   655
    85   599   386
    86   257   354
    87   718   692
    88   717   535
    89   386   414
    90   660   464
    91   270   418
    92   551   209
    93   636   571
    94   458   637
    95   750   340
    96   647   413
    97   681   591
    98   385   205
    99   693   590
   100   338   279
   101   654   405
   102   774   502
   103   631   303
   104   359   341
   105   290   749
   106   359   661
   107   698   611
   108   441   731
   109   722   755
   110   473   616
   111   628   448
   112   520   584
   113   282   357
   114   249   500
   115   352   747
   116   727   432
   117   505   287
   118   220   646
   119   606   242
   120   796   409
   121   723   280
   122   521   388
   123   522   266
   124   661   248
   125   470   268
   126   283   458
   127   634   552
   128   455   483
   129   680   385
   130   642   591
   131   474   434
   132   511   647
   133   684   364
   134   529   719
   135   377   644
   136   762   473
   137   618   739
   138   278   376
   139   275   317
   140   743   495
   141   214   443
   142   423   495
   143   302   585
   144   785   245
   145   606   409
   146   497   410
   147   791   382
   148   223   658
   149   726   571
   150   233   254
   151   476   641
   152   391   466
   153   309   461
   154   764   360
   155   690   696
   156   420   403
   157   487   414
   158   425   661
   159   566   680
   160   245   202
   161   794   362
   162   747   692
   163   638   326
   164   599   397
   165   363   439
   166   465   785
   167   438   767
   168   615   521
   169   328   378
   170   312   273
   171   301   338
   172   226   307
   173   222   713
   174   622   490
   175   759   571
   176   766   288
   177   378   377
   178   727   569
   179   746   799
   180   769   599
   181   730   303
   182   760   444
   183   595   556
   184   767   371
   185   210   424
   186   456   248
   187   240   775
   188   294   740
   189   353   275
   190   348   314
   191   414   790
   192   284   637
   193   491   787
   194   568   575
   195   250   734
   196   669   396
   197   758   696
   198   251   566
   199   281   340
   200   382   551
