    50
  1000  1000
     1    72   112
     2   151    98
     3   139   134
     4    70    55
     5   176   194
     6   143   183
     7   151   157
     8   136   149
     9    80    91
    10   167   118
    11   180   112
    12   102   158
    13   116    87
    14   157    85
    15    57    83
    16   149    66
    17    68    66
    18    95   167
    19   116    53
    20    62    56
    21    68   110
    22   166   198
    23   141    54
    24   124    61
    25   151    53
    26   153    62
    27   114   172
    28    69    66
    29    99    78
    30   188   141
    31    70    88
    32   128   103
    33   196   118
    34   156   119
    35    92   136
    36   137   105
    37   175   158
    38   139   179
    39   162   100
    40   128    56
    41   120    80
    42   121   104
    43   165   113
    44   185   140
    45   164   117
    46   135   179
    47   183    58
    48   140   139
    49   190   103
    50   115   136
