    25
   963   947
     1   117   321
     2   137   188
     3   143   224
     4   301   195
     5   278   269
     6   139   110
     7   353   388
     8   285   367
     9   303   314
    10   272   297
    11   160   182
    12   334   236
    13   359   225
    14   203   315
    15   232   175
    16   313   169
    17   113   166
    18   298   131
    19   135   132
    20   191   334
    21   232   105
    22   125   111
    23   136   220
    24   333   396
    25   281   109
