    50
   793   935
     1   224   301
     2   195   278
     3   269   139
     4   110   353
     5   388   285
     6   367   303
     7   314   272
     8   297   160
     9   182   334
    10   236   359
    11   225   203
    12   315   232
    13   175   313
    14   169   113
    15   166   298
    16   131   135
    17   132   191
    18   334   232
    19   105   125
    20   111   136
    21   220   333
    22   396   281
    23   109   249
    24   123   301
    25   105   306
    26   123   229
    27   343   137
    28   132   198
    29   156   377
    30   281   141
    31   176   257
    32   205   392
    33   237   312
    34   237   184
    35   273   274
    36   210   350
    37   316   278
    38   357   325
    39   201   256
    40   112   240
    41   160   242
    42   209   330
    43   226   369
    44   279   327
    45   234   271
    46   358   366
    47   117   280
    48   277   379
    49   207   230
    50   271   100
