    50
  1000  1000
     1    89    29
     2    80    34
     3    47    36
     4    56    75
     5    49    69
     6    67    35
     7    28    88
     8    97    71
     9    92    76
    10    79    68
    11    74    40
    12    46    83
    13    59    90
    14    56    51
    15    79    58
    16    44    78
    17    42    28
    18    41    75
    19    33    34
    20    33    48
    21    84    58
    22    26    31
    23    28    34
    24    55    83
    25    99    70
    26    27    62
    27    31    75
    28    26    76
    29    31    57
    30    86    34
    31    33    49
    32    39    94
    33    70    35
    34    44    64
    35    51    98
    36    59    78
    37    59    46
    38    68    69
    39    52    88
    40    79    70
    41    89    81
    42    50    64
    43    28    60
    44    40    61
    45    52    82
    46    57    92
    47    70    82
    48    59    68
    49    89    92
    50    29    70
