   200
   988   998
     1   321   137
     2   188   143
     3   224   301
     4   195   278
     5   269   139
     6   110   353
     7   388   285
     8   367   303
     9   314   272
    10   297   160
    11   182   334
    12   236   359
    13   225   203
    14   315   232
    15   175   313
    16   169   113
    17   166   298
    18   131   135
    19   132   191
    20   334   232
    21   105   125
    22   111   136
    23   220   333
    24   396   281
    25   109   249
    26   123   301
    27   105   306
    28   123   229
    29   343   137
    30   132   198
    31   156   377
    32   281   141
    33   176   257
    34   205   392
    35   237   312
    36   237   184
    37   273   274
    38   210   350
    39   316   278
    40   357   325
    41   201   256
    42   112   240
    43   160   242
    44   209   330
    45   226   369
    46   279   327
    47   234   271
    48   358   366
    49   117   280
    50   277   379
    51   207   230
    52   271   100
    53   338   355
    54   373   262
    55   144   388
    56   116   199
    57   257   162
    58   333   243
    59   212   210
    60   158   228
    61   240   266
    62   325   388
    63   377   163
    64   165   156
    65   155   134
    66   314   265
    67   107   213
    68   303   348
    69   268   234
    70   367   139
    71   169   129
    72   239   371
    73   344   231
    74   352   377
    75   228   375
    76   339   191
    77   252   193
    78   234   247
    79   351   319
    80   171   177
    81   258   286
    82   381   314
    83   106   328
    84   300   193
    85   128   177
    86   359   346
    87   359   267
    88   193   207
    89   330   232
    90   135   209
    91   275   105
    92   318   286
    93   229   318
    94   375   170
    95   323   207
    96   340   295
    97   192   103
    98   346   295
    99   169   140
   100   327   203
   101   387   251
   102   316   151
   103   179   170
   104   145   375
   105   180   331
   106   349   306
   107   221   366
   108   361   378
   109   236   308
   110   314   224
   111   260   292
   112   141   178
   113   124   250
   114   176   374
   115   363   216
   116   252   144
   117   110   323
   118   303   121
   119   398   205
   120   362   140
   121   260   194
   122   261   133
   123   330   124
   124   235   134
   125   142   229
   126   317   276
   127   227   242
   128   340   193
   129   321   295
   130   237   217
   131   255   324
   132   342   182
   133   264   359
   134   188   322
   135   381   237
   136   309   370
   137   139   188
   138   138   158
   139   371   247
   140   107   222
   141   211   248
   142   151   292
   143   393   122
   144   303   204
   145   248   205
   146   396   191
   147   112   329
   148   363   285
   149   116   127
   150   238   321
   151   195   233
   152   154   230
   153   382   180
   154   345   348
   155   210   201
   156   243   207
   157   212   331
   158   283   340
   159   122   101
   160   397   181
   161   374   346
   162   319   163
   163   299   199
   164   182   219
   165   233   392
   166   219   384
   167   307   260
   168   164   189
   169   156   136
   170   150   169
   171   113   153
   172   111   357
   173   311   245
   174   379   285
   175   383   144
   176   189   188
   177   363   285
   178   373   399
   179   385   299
   180   365   151
   181   380   222
   182   298   278
   183   384   186
   184   105   212
   185   228   124
   186   120   388
   187   147   370
   188   176   137
   189   174   157
   190   207   395
   191   142   318
   192   245   394
   193   284   288
   194   125   367
   195   334   198
   196   379   348
   197   126   283
   198   141   170
   199   191   275
   200   144   366
