   200
   150   150
     1    43    68
     2    53    63
     3    45    70
     4    65    46
     5    23    95
     6    97    19
     7    91    25
     8    77    38
     9    73    39
    10    42    75
    11    56    62
    12    53    60
    13    77    37
    14    40    77
    15    38    72
    16    38    78
    17    28    83
    18    28    85
    19    82    32
    20    21    89
    21    23    88
    22    52    65
    23    99    17
    24    22    92
    25    26    90
    26    21    95
    27    26    88
    28    85    26
    29    28    85
    30    35    84
    31    68    43
    32    40    75
    33    48    71
    34    57    60
    35    57    55
    36    66    49
    37    49    69
    38    78    37
    39    89    28
    40    47    68
    41    23    91
    42    36    78
    43    49    68
    44    54    64
    45    68    49
    46    56    59
    47    89    29
    48    24    91
    49    67    52
    50    48    66
    51    66    44
    52    83    35
    53    93    22
    54    32    87
    55    24    89
    56    62    50
    57    82    32
    58    50    63
    59    36    78
    60    57    58
    61    80    39
    62    94    18
    63    37    74
    64    35    76
    65    77    38
    66    22    91
    67    74    44
    68    65    49
    69    91    20
    70    38    72
    71    57    62
    72    85    29
    73    87    32
    74    54    65
    75    84    29
    76    61    52
    77    56    58
    78    87    30
    79    39    73
    80    62    54
    81    95    22
    82    22    95
    83    73    40
    84    28    84
    85    89    29
    86    89    26
    87    45    68
    88    81    33
    89    29    84
    90    67    43
    91    78    38
    92    54    63
    93    93    19
    94    80    33
    95    84    32
    96    45    65
    97    86    30
    98    38    73
    99    81    32
   100    97    18
   101    77    34
   102    41    71
   103    32    87
   104    41    76
   105    86    30
   106    52    66
   107    90    29
   108    56    60
   109    77    37
   110    63    53
   111    31    81
   112    27    88
   113    40    79
   114    90    23
   115    61    50
   116    23    94
   117    74    36
   118    99    14
   119    90    21
   120    63    50
   121    63    48
   122    81    29
   123    56    55
   124    31    83
   125    78    37
   126    54    60
   127    84    29
   128    79    37
   129    57    56
   130    61    56
   131    85    27
   132    64    54
   133    44    73
   134    95    19
   135    76    42
   136    30    82
   137    30    81
   138    92    22
   139    22    92
   140    50    64
   141    34    82
   142    98    12
   143    74    39
   144    60    53
   145    99    14
   146    23    94
   147    90    26
   148    24    86
   149    57    60
   150    45    69
   151    34    80
   152    95    17
   153    85    33
   154    49    64
   155    58    55
   156    50    67
   157    69    48
   158    26    84
   159    99    13
   160    93    25
   161    78    34
   162    73    40
   163    42    71
   164    55    64
   165    52    67
   166    75    40
   167    37    75
   168    35    76
   169    33    79
   170    23    88
   171    23    95
   172    76    38
   173    95    21
   174    96    15
   175    44    68
   176    90    26
   177    93    26
   178    96    20
   179    91    20
   180    95    19
   181    73    42
   182    96    16
   183    21    92
   184    54    56
   185    25    94
   186    33    85
   187    40    71
   188    40    71
   189    49    70
   190    31    86
   191    59    60
   192    69    47
   193    27    91
   194    82    31
   195    94    24
   196    27    89
   197    31    81
   198    44    71
   199    32    86
   200    64    52
