    50
  1000  1000
     1   137   188
     2   143   224
     3   301   195
     4   278   269
     5   139   110
     6   353   388
     7   285   367
     8   303   314
     9   272   297
    10   160   182
    11   334   236
    12   359   225
    13   203   315
    14   232   175
    15   313   169
    16   113   166
    17   298   131
    18   135   132
    19   191   334
    20   232   105
    21   125   111
    22   136   220
    23   333   396
    24   281   109
    25   249   123
    26   301   105
    27   306   123
    28   229   343
    29   137   132
    30   198   156
    31   377   281
    32   141   176
    33   257   205
    34   392   237
    35   312   237
    36   184   273
    37   274   210
    38   350   316
    39   278   357
    40   325   201
    41   256   112
    42   240   160
    43   242   209
    44   330   226
    45   369   279
    46   327   234
    47   271   358
    48   366   117
    49   280   277
    50   379   207
