    25
  1000  1000
     1   294   145
     2   414   671
     3   319   592
     4   563   132
     5    36   843
     6   959   618
     7   889   676
     8   715   575
     9   658   202
    10   275   780
    11   453   864
    12   416   344
    13   718   442
    14   250   712
    15   232    45
    16   221   661
    17   105   118
    18   106   304
    19   780   440
    20    18    83
    21    39   121
    22   399   776
    23   988   605
    24    30   496
    25    76   671
