   200
   150   150
     1    77    88
     2    24    79
     3    30    43
     4    32    53
     5    74    45
     6    67    65
     7    30    23
     8    87    97
     9    69    91
    10    74    77
    11    66    73
    12    36    42
    13    82    56
    14    89    53
    15    47    77
    16    55    40
    17    77    38
    18    24    38
    19    73    28
    20    29    28
    21    44    82
    22    55    21
    23    27    23
    24    30    52
    25    82    99
    26    68    22
    27    60    26
    28    74    21
    29    75    26
    30    54    85
    31    30    28
    32    46    35
    33    94    68
    34    31    40
    35    62    48
    36    98    57
    37    76    57
    38    42    66
    39    66    49
    40    87    78
    41    67    89
    42    80    47
    43    62    23
    44    57    36
    45    58    49
    46    81    54
    47    92    68
    48    81    56
    49    66    89
    50    91    24
    51    68    67
    52    94    48
    53    55    66
    54    20    83
    55    88    93
    56    63    32
    57    97    24
    58    46    62
    59    36    82
    60    58    50
    61    49    36
    62    54    57
    63    64    80
    64    97    94
    65    37    37
    66    35    35
    67    29    77
    68    64    22
    69    50    74
    70    86    65
    71    56    91
    72    30    38
    73    28    57
    74    92    85
    75    55    87
    76    94    54
    77    93    84
    78    44    61
    79    45    56
    80    59    87
    81    78    39
    82    40    62
    83    70    95
    84    77    22
    85    81    73
    86    45    28
    87    41    89
    88    86    89
    89    65    45
    90    49    81
    91    55    29
    92    49    67
    93    21    78
    94    69    54
    95    78    93
    96    39    80
    97    48    84
    98    72    45
    99    21    86
   100    72    38
   101    31    81
   102    47    97
   103    60    77
   104    34    41
   105    39    32
   106    93    41
   107    82    86
   108    75    52
   109    91    90
   110    94    56
   111    76    77
   112    53    63
   113    71    31
   114    41    27
   115    60    40
   116    93    90
   117    51    61
   118    32    23
   119    79    74
   120    26    99
   121    48    90
   122    31    63
   123    45    63
   124    29    81
   125    26    56
   126    29    31
   127    54    78
   128    67    54
   129    58    84
   130    45    79
   131    72    57
   132    51    61
   133    80    85
   134    42    64
   135    89    44
   136    79    95
   137    56    76
   138    92    30
   139    43    30
   140    36    92
   141    59    22
   142    52    50
   143    59    34
   144    71    98
   145    26    74
   146    48    60
   147    48    99
   148    44    23
   149    81    90
   150    69    24
   151    27    57
   152    79    45
   153    55    34
   154    55    95
   155    41    85
   156    86    49
   157    47    58
   158    48    50
   159    82    69
   160    84    26
   161    20    99
   162    42    93
   163    86    78
   164    37    73
   165    46    42
   166    52    55
   167    98    52
   168    96    75
   169    63    37
   170    44    35
   171    30    33
   172    38    23
   173    34    23
   174    88    76
   175    59    95
   176    69    96
   177    32    44
   178    44    90
   179    69    93
   180   100    96
   181    73    91
   182    34    95
   183    53    73
   184    67    96
   185    43    21
   186    50    54
   187    26    25
   188    97    33
   189    92    40
   190    30    40
   191    35    49
   192    99    31
   193    78    59
   194    98    69
   195    70    27
   196    91    82
   197    46    94
   198    86    27
   199    69    31
   200    39    44
