   100
   150   150
     1    37    27
     2    77    88
     3    24    79
     4    30    43
     5    32    53
     6    74    45
     7    67    65
     8    30    23
     9    87    97
    10    69    91
    11    74    77
    12    66    73
    13    36    42
    14    82    56
    15    89    53
    16    47    77
    17    55    40
    18    77    38
    19    24    38
    20    73    28
    21    29    28
    22    44    82
    23    55    21
    24    27    23
    25    30    52
    26    82    99
    27    68    22
    28    60    26
    29    74    21
    30    75    26
    31    54    85
    32    30    28
    33    46    35
    34    94    68
    35    31    40
    36    62    48
    37    98    57
    38    76    57
    39    42    66
    40    66    49
    41    87    78
    42    67    89
    43    80    47
    44    62    23
    45    57    36
    46    58    49
    47    81    54
    48    92    68
    49    81    56
    50    66    89
    51    91    24
    52    68    67
    53    94    48
    54    55    66
    55    20    83
    56    88    93
    57    63    32
    58    97    24
    59    46    62
    60    36    82
    61    58    50
    62    49    36
    63    54    57
    64    64    80
    65    97    94
    66    37    37
    67    35    35
    68    29    77
    69    64    22
    70    50    74
    71    86    65
    72    56    91
    73    30    38
    74    28    57
    75    92    85
    76    55    87
    77    94    54
    78    93    84
    79    44    61
    80    45    56
    81    59    87
    82    78    39
    83    40    62
    84    70    95
    85    77    22
    86    81    73
    87    45    28
    88    41    89
    89    86    89
    90    65    45
    91    49    81
    92    55    29
    93    49    67
    94    21    78
    95    69    54
    96    78    93
    97    39    80
    98    48    84
    99    72    45
   100    21    86
