    25
   947   985
     1   321   137
     2   188   143
     3   224   301
     4   195   278
     5   269   139
     6   110   353
     7   388   285
     8   367   303
     9   314   272
    10   297   160
    11   182   334
    12   236   359
    13   225   203
    14   315   232
    15   175   313
    16   169   113
    17   166   298
    18   131   135
    19   132   191
    20   334   232
    21   105   125
    22   111   136
    23   220   333
    24   396   281
    25   109   249
