    25
  1000  1000
     1    57   736
     2   126   294
     3   145   414
     4   671   319
     5   592   563
     6   132    36
     7   843   959
     8   618   889
     9   676   715
    10   575   658
    11   202   275
    12   780   453
    13   864   416
    14   344   718
    15   442   250
    16   712   232
    17    45   221
    18   661   105
    19   118   106
    20   304   780
    21   440    18
    22    83    39
    23   121   399
    24   776   988
    25   605    30
