    25
  1000  1000
     1   630   710
     2   234   641
     3   275   376
     4   287   448
     5   602   391
     6   555   537
     7   279   221
     8   706   775
     9   571   733
    10   606   629
    11   545   595
    12   321   365
    13   668   472
    14   718   449
    15   406   631
    16   465   349
    17   627   339
    18   226   332
    19   597   262
    20   271   263
    21   382   668
    22   464   210
    23   249   223
    24   272   439
    25   666   793
