    25
   150   150
     1    77    88
     2    24    79
     3    30    43
     4    32    53
     5    74    45
     6    67    65
     7    30    23
     8    87    97
     9    69    91
    10    74    77
    11    66    73
    12    36    42
    13    82    56
    14    89    53
    15    47    77
    16    55    40
    17    77    38
    18    24    38
    19    73    28
    20    29    28
    21    44    82
    22    55    21
    23    27    23
    24    30    52
    25    82    99
