   200
  1000  1000
     1    94    72
     2   112   151
     3    98   139
     4   134    70
     5    55   176
     6   194   143
     7   183   151
     8   157   136
     9   149    80
    10    91   167
    11   118   180
    12   112   102
    13   158   116
    14    87   157
    15    85    57
    16    83   149
    17    66    68
    18    66    95
    19   167   116
    20    53    62
    21    56    68
    22   110   166
    23   198   141
    24    54   124
    25    61   151
    26    53   153
    27    62   114
    28   172    69
    29    66    99
    30    78   188
    31   141    70
    32    88   128
    33   103   196
    34   118   156
    35   119    92
    36   136   137
    37   105   175
    38   158   139
    39   179   162
    40   100   128
    41    56   120
    42    80   121
    43   104   165
    44   113   185
    45   140   164
    46   117   135
    47   179   183
    48    58   140
    49   139   190
    50   103   115
    51   136    50
    52   169   178
    53   187   131
    54    72   194
    55    58    99
    56   128    81
    57   167   121
    58   106   105
    59    79   114
    60   120   133
    61   162   194
    62   189    81
    63    83    78
    64    78    67
    65   157   132
    66    54   107
    67   152   174
    68   134   117
    69   184    69
    70    84    64
    71   120   185
    72   172   116
    73   176   189
    74   114   187
    75   170    96
    76   126    97
    77   117   123
    78   176   160
    79    85    88
    80   129   143
    81   191   157
    82    53   164
    83   150    96
    84    64    88
    85   180   173
    86   179   134
    87    97   104
    88   165   116
    89    67   105
    90   138    52
    91   159   143
    92   114   159
    93   188    85
    94   162   103
    95   170   148
    96    96    51
    97   173   148
    98    85    70
    99   164   101
   100   194   126
   101   158    76
   102    90    85
   103    73   187
   104    90   165
   105   175   153
   106   110   183
   107   180   189
   108   118   154
   109   157   112
   110   130   146
   111    71    89
   112    62   125
   113    88   187
   114   182   108
   115   126    72
   116    55   162
   117   152    61
   118   199   102
   119   181    70
   120   130    97
   121   131    67
   122   165    62
   123   118    67
   124    71   115
   125   158   138
   126   114   121
   127   170    96
   128   160   148
   129   119   108
   130   128   162
   131   171    91
   132   132   180
   133    94   161
   134   191   118
   135   155   185
   136    69    94
   137    69    79
   138   186   124
   139    54   111
   140   106   124
   141    76   146
   142   196    61
   143   151   102
   144   124   103
   145   198    95
   146    56   164
   147   182   143
   148    58    63
   149   119   160
   150    98   116
   151    77   115
   152   191    90
   153   173   174
   154   105   101
   155   122   103
   156   106   165
   157   142   170
   158    61    51
   159   199    90
   160   187   173
   161   159    81
   162   150    99
   163    91   110
   164   116   196
   165   110   192
   166   154   130
   167    82    95
   168    78    68
   169    75    84
   170    57    77
   171    55   178
   172   155   122
   173   190   143
   174   192    72
   175    94    94
   176   182   142
   177   186   200
   178   192   150
   179   182    76
   180   190   111
   181   149   139
   182   192    93
   183    52   106
   184   114    62
   185    60   194
   186    74   185
   187    88    69
   188    87    78
   189   103   197
   190    71   159
   191   123   197
   192   142   144
   193    62   183
   194   167    99
   195   189   174
   196    63   141
   197    70    85
   198    96   138
   199    72   183
   200   132   155
