    50
  1000  1000
     1   287   448
     2   602   391
     3   555   537
     4   279   221
     5   706   775
     6   571   733
     7   606   629
     8   545   595
     9   321   365
    10   668   472
    11   718   449
    12   406   631
    13   465   349
    14   627   339
    15   226   332
    16   597   262
    17   271   263
    18   382   668
    19   464   210
    20   249   223
    21   272   439
    22   666   793
    23   563   217
    24   497   245
    25   603   211
    26   612   247
    27   458   686
    28   275   264
    29   395   311
    30   753   563
    31   282   351
    32   514   411
    33   783   474
    34   623   474
    35   367   545
    36   549   420
    37   700   632
    38   556   715
    39   649   401
    40   512   225
    41   480   319
    42   484   417
    43   659   453
    44   738   559
    45   655   468
    46   541   715
    47   732   233
    48   560   555
    49   758   413
    50   461   543
