    50
   150   150
     1    43    32
     2    53    74
     3    45    67
     4    65    30
     5    23    87
     6    97    69
     7    91    74
     8    77    66
     9    73    36
    10    42    82
    11    56    89
    12    53    47
    13    77    55
    14    40    77
    15    38    24
    16    38    73
    17    28    29
    18    28    44
    19    82    55
    20    21    27
    21    23    30
    22    52    82
    23    99    68
    24    22    60
    25    26    74
    26    21    75
    27    26    54
    28    85    30
    29    28    46
    30    35    94
    31    68    31
    32    40    62
    33    48    98
    34    57    76
    35    57    42
    36    66    66
    37    49    87
    38    78    67
    39    89    80
    40    47    62
    41    23    57
    42    36    58
    43    49    81
    44    54    92
    45    68    81
    46    56    66
    47    89    91
    48    24    68
    49    67    94
    50    48    55
