   200
  1000  1000
     1   125   315
     2   355   117
     3   321   137
     4   188   143
     5   224   301
     6   195   278
     7   269   139
     8   110   353
     9   388   285
    10   367   303
    11   314   272
    12   297   160
    13   182   334
    14   236   359
    15   225   203
    16   315   232
    17   175   313
    18   169   113
    19   166   298
    20   131   135
    21   132   191
    22   334   232
    23   105   125
    24   111   136
    25   220   333
    26   396   281
    27   109   249
    28   123   301
    29   105   306
    30   123   229
    31   343   137
    32   132   198
    33   156   377
    34   281   141
    35   176   257
    36   205   392
    37   237   312
    38   237   184
    39   273   274
    40   210   350
    41   316   278
    42   357   325
    43   201   256
    44   112   240
    45   160   242
    46   209   330
    47   226   369
    48   279   327
    49   234   271
    50   358   366
    51   117   280
    52   277   379
    53   207   230
    54   271   100
    55   338   355
    56   373   262
    57   144   388
    58   116   199
    59   257   162
    60   333   243
    61   212   210
    62   158   228
    63   240   266
    64   325   388
    65   377   163
    66   165   156
    67   155   134
    68   314   265
    69   107   213
    70   303   348
    71   268   234
    72   367   139
    73   169   129
    74   239   371
    75   344   231
    76   352   377
    77   228   375
    78   339   191
    79   252   193
    80   234   247
    81   351   319
    82   171   177
    83   258   286
    84   381   314
    85   106   328
    86   300   193
    87   128   177
    88   359   346
    89   359   267
    90   193   207
    91   330   232
    92   135   209
    93   275   105
    94   318   286
    95   229   318
    96   375   170
    97   323   207
    98   340   295
    99   192   103
   100   346   295
   101   169   140
   102   327   203
   103   387   251
   104   316   151
   105   179   170
   106   145   375
   107   180   331
   108   349   306
   109   221   366
   110   361   378
   111   236   308
   112   314   224
   113   260   292
   114   141   178
   115   124   250
   116   176   374
   117   363   216
   118   252   144
   119   110   323
   120   303   121
   121   398   205
   122   362   140
   123   260   194
   124   261   133
   125   330   124
   126   235   134
   127   142   229
   128   317   276
   129   227   242
   130   340   193
   131   321   295
   132   237   217
   133   255   324
   134   342   182
   135   264   359
   136   188   322
   137   381   237
   138   309   370
   139   139   188
   140   138   158
   141   371   247
   142   107   222
   143   211   248
   144   151   292
   145   393   122
   146   303   204
   147   248   205
   148   396   191
   149   112   329
   150   363   285
   151   116   127
   152   238   321
   153   195   233
   154   154   230
   155   382   180
   156   345   348
   157   210   201
   158   243   207
   159   212   331
   160   283   340
   161   122   101
   162   397   181
   163   374   346
   164   319   163
   165   299   199
   166   182   219
   167   233   392
   168   219   384
   169   307   260
   170   164   189
   171   156   136
   172   150   169
   173   113   153
   174   111   357
   175   311   245
   176   379   285
   177   383   144
   178   189   188
   179   363   285
   180   373   399
   181   385   299
   182   365   151
   183   380   222
   184   298   278
   185   384   186
   186   105   212
   187   228   124
   188   120   388
   189   147   370
   190   176   137
   191   174   157
   192   207   395
   193   142   318
   194   245   394
   195   284   288
   196   125   367
   197   334   198
   198   379   348
   199   126   283
   200   141   170
