   100
  1000  1000
     1   294   145
     2   414   671
     3   319   592
     4   563   132
     5    36   843
     6   959   618
     7   889   676
     8   715   575
     9   658   202
    10   275   780
    11   453   864
    12   416   344
    13   718   442
    14   250   712
    15   232    45
    16   221   661
    17   105   118
    18   106   304
    19   780   440
    20    18    83
    21    39   121
    22   399   776
    23   988   605
    24    30   496
    25    76   671
    26    19   686
    27    79   430
    28   811   125
    29   107   326
    30   186   922
    31   605   137
    32   253   524
    33   352   972
    34   457   706
    35   457   280
    36   576   582
    37   367   834
    38   720   594
    39   858   749
    40   336   521
    41    42   467
    42   199   474
    43   363   766
    44   422   898
    45   598   758
    46   448   569
    47   859   887
    48    56   600
    49   591   931
    50   356   435
    51   571     2
    52   793   851
    53   910   541
    54   146   959
    55    54   330
    56   524   206
    57   778   477
    58   372   366
    59   195   428
    60   469   553
    61   749   961
    62   924   210
    63   218   187
    64   185   115
    65   713   549
    66    26   379
    67   678   826
    68   559   447
    69   891   130
    70   230    96
    71   464   902
    72   815   438
    73   840   924
    74   427   917
    75   798   305
    76   509   311
    77   448   490
    78   838   731
    79   236   256
    80   528   621
    81   937   714
    82    21   759
    83   666   311
    84    96   257
    85   864   821
    86   862   558
    87   311   358
    88   766   441
    89   117   364
    90   585    17
    91   726   619
    92   430   728
    93   917   234
    94   745   356
    95   801   651
    96   309     9
    97   822   651
    98   231   133
    99   757   343
   100   957   504
