    50
   150   150
     1    24    79
     2    30    43
     3    32    53
     4    74    45
     5    67    65
     6    30    23
     7    87    97
     8    69    91
     9    74    77
    10    66    73
    11    36    42
    12    82    56
    13    89    53
    14    47    77
    15    55    40
    16    77    38
    17    24    38
    18    73    28
    19    29    28
    20    44    82
    21    55    21
    22    27    23
    23    30    52
    24    82    99
    25    68    22
    26    60    26
    27    74    21
    28    75    26
    29    54    85
    30    30    28
    31    46    35
    32    94    68
    33    31    40
    34    62    48
    35    98    57
    36    76    57
    37    42    66
    38    66    49
    39    87    78
    40    67    89
    41    80    47
    42    62    23
    43    57    36
    44    58    49
    45    81    54
    46    92    68
    47    81    56
    48    66    89
    49    91    24
    50    68    67
